Id,Label,0,Degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
Rajit Kapoor,Rajit Kapoor,cast,25,0,20,0.135394,0.151199,0.001008
Plabita Borthakur,Plabita Borthakur,cast,2,0,22,0.107498,0.114714,0
Shilpa Mehta,Shilpa Mehta,cast,2,0,22,0.107498,0.114714,0
Kaizaad Kotwal,Kaizaad Kotwal,cast,6,0,22,0.122019,0.134598,0.000067
Sonali Sachdev,Sonali Sachdev,cast,2,0,22,0.107498,0.114714,0
Haresh Raut,Haresh Raut,cast,2,0,22,0.107498,0.114714,0
Love or Money,Love or Money,movie,10,0,22,0.09791,0.104504,0
Mae Czarina Cruz,Mae Czarina Cruz,director,66,0,21,0.108443,0.117639,0.002074
Angelica Panganiban,Angelica Panganiban,cast,11,0,22,0.097894,0.104545,0.000018
Coco Martin,Coco Martin,cast,8,0,22,0.097893,0.104488,0.000018
Gelli de Belen,Gelli de Belen,cast,2,0,22,0.097834,0.103707,0
Ketchup Eusebio,Ketchup Eusebio,cast,7,0,22,0.097911,0.104683,0.00004
Cai Cortez,Cai Cortez,cast,5,0,22,0.097894,0.104451,0
Matet De Leon,Matet De Leon,cast,11,0,22,0.097913,0.104778,0.00006
Dante Rivero,Dante Rivero,cast,8,0,22,0.097905,0.104624,0.00001
Teresa Loyzaga,Teresa Loyzaga,cast,2,0,22,0.097834,0.103707,0
Norm Mcleod,Norm Mcleod,cast,2,0,22,0.097834,0.103707,0
Cinema Bandi,Cinema Bandi,movie,9,0,23,0.105924,0.112843,0.000178
Praveen Kandregula,Praveen Kandregula,director,9,0,23,0.105924,0.112843,0.000178
Vikas Vasistha,Vikas Vasistha,cast,2,0,24,0.095779,0.100725,0
Sandeep Varanasi,Sandeep Varanasi,cast,2,0,24,0.095779,0.100725,0
Rag Mayur,Rag Mayur,cast,2,0,24,0.095779,0.100725,0
Trishara,Trishara,cast,2,0,24,0.095779,0.100725,0
Munivenkatapa,Munivenkatapa,cast,2,0,24,0.095779,0.100725,0
Uma Yg,Uma Yg,cast,2,0,24,0.095779,0.100725,0
Sirivennela Yanamandhala,Sirivennela Yanamandhala,cast,2,0,24,0.095779,0.100725,0
Sindhu Sreenivasa Murthy,Sindhu Sreenivasa Murthy,cast,4,0,22,0.118466,0.128356,0.000457
Ferry,Ferry,movie,8,0,19,0.111986,0.118085,0.000686
Cecilia Verheyden,Cecilia Verheyden,director,8,0,19,0.111986,0.118085,0.000686
Frank Lammers,Frank Lammers,cast,2,0,20,0.100709,0.105044,0
Elise Schaap,Elise Schaap,cast,2,0,20,0.100709,0.105044,0
Huub Stapel,Huub Stapel,cast,4,0,18,0.12608,0.134696,0.001473
Monic Hendrickx,Monic Hendrickx,cast,2,0,20,0.100709,0.105044,0
Raymond Thiry,Raymond Thiry,cast,4,0,20,0.100722,0.105225,0.001067
Maarten Heijmans,Maarten Heijmans,cast,2,0,20,0.100709,0.105044,0
Yannick van de Velde,Yannick van de Velde,cast,2,0,20,0.100709,0.105044,0
I Am All Girls,I Am All Girls,movie,6,0,22,0.114545,0.120477,0.000102
Donovan Marsh,Donovan Marsh,director,6,0,22,0.114545,0.120477,0.000102
Erica Wessels,Erica Wessels,cast,2,0,23,0.102773,0.106979,0
Hlubi Mboya,Hlubi Mboya,cast,2,0,23,0.102773,0.106979,0
Deon Lotz,Deon Lotz,cast,11,0,21,0.129357,0.138054,0.001244
Brendon Daniels,Brendon Daniels,cast,2,0,23,0.102773,0.106979,0
Mothusi Magano,Mothusi Magano,cast,2,0,23,0.102773,0.106979,0
Jungle Beat: The Movie,Jungle Beat: The Movie,movie,11,0,21,0.123504,0.131598,0.000208
Brent Dawes,Brent Dawes,director,11,0,21,0.123504,0.131598,0.000208
Ed Kear,Ed Kear,cast,2,0,22,0.109928,0.115472,0
David Menkin,David Menkin,cast,4,0,20,0.139237,0.150783,0.000439
Ina Marie Smith,Ina Marie Smith,cast,2,0,22,0.109928,0.115472,0
John Guerrasio,John Guerrasio,cast,4,0,20,0.125155,0.133256,0.000081
David Rintoul,David Rintoul,cast,2,0,22,0.109928,0.115472,0
Gavin Peter,Gavin Peter,cast,2,0,22,0.109928,0.115472,0
Lucy Montgomery,Lucy Montgomery,cast,2,0,22,0.109928,0.115472,0
Florrie Wilkinson,Florrie Wilkinson,cast,2,0,22,0.109928,0.115472,0
Adam Neill,Adam Neill,cast,2,0,22,0.109928,0.115472,0
Jason Pennycooke,Jason Pennycooke,cast,2,0,22,0.109928,0.115472,0
Table Manners,Table Manners,movie,9,0,19,0.126553,0.134017,0.000216
Leli Maki,Leli Maki,director,9,0,19,0.126553,0.134017,0.000216
Diaan Lawrenson,Diaan Lawrenson,cast,2,0,20,0.112337,0.117418,0
Renate Stuurman,Renate Stuurman,cast,2,0,20,0.112337,0.117418,0
Neels Van Jaarsveld,Neels Van Jaarsveld,cast,2,0,20,0.112337,0.117418,0
Thabo Malema,Thabo Malema,cast,4,0,20,0.112376,0.117576,0
John Lata,John Lata,cast,2,0,20,0.112337,0.117418,0
Fiona Ramsey,Fiona Ramsey,cast,4,0,18,0.144868,0.156205,0.000532
Jonathan Taylor,Jonathan Taylor,director,4,0,20,0.112339,0.11746,0.000102
Julian Robinson,Julian Robinson,cast,2,0,20,0.112337,0.117418,0
The Strange House,The Strange House,movie,13,0,27,0.066017,0.067566,0.00028
Daniel Prochaska,Daniel Prochaska,director,13,0,27,0.066017,0.067566,0.00028
León Orlandianyi,León Orlandianyi,cast,2,0,28,0.061928,0.063077,0
Benno Roßkopf,Benno Roßkopf,cast,2,0,28,0.061928,0.063077,0
Julia Koschitz,Julia Koschitz,cast,2,0,28,0.061928,0.063077,0
Marii Weichsler,Marii Weichsler,cast,2,0,28,0.061928,0.063077,0
Lars Bitterlich,Lars Bitterlich,cast,2,0,28,0.061928,0.063077,0
Michael Pink,Michael Pink,cast,2,0,28,0.061928,0.063077,0
Inge Maux,Inge Maux,cast,4,0,26,0.070679,0.072392,0.000661
Elfriede Schüsseleder,Elfriede Schüsseleder,cast,2,0,28,0.061928,0.063077,0
Michael Somma,Michael Somma,cast,2,0,28,0.061928,0.063077,0
Finn Reiter,Finn Reiter,cast,2,0,28,0.061928,0.063077,0
Markus Stubeier,Markus Stubeier,cast,2,0,28,0.061928,0.063077,0
Luca Streussnig,Luca Streussnig,cast,2,0,28,0.061928,0.063077,0
The Woman in the Window,The Woman in the Window,movie,11,0,19,0.156892,0.173595,0.00045
Joe Wright,Joe Wright,director,11,0,19,0.156892,0.173595,0.00045
Wyatt Russell,Wyatt Russell,cast,8,0,18,0.147896,0.163152,0.00012
Jeanine Serralles,Jeanine Serralles,cast,2,0,20,0.135616,0.145935,0
Mariah Bozeman,Mariah Bozeman,cast,2,0,20,0.135616,0.145935,0
Layer Cake,Layer Cake,movie,12,0,17,0.15499,0.169333,0.000125
Matthew Vaughn,Matthew Vaughn,director,24,0,17,0.163742,0.181813,0.001089
Daniel Craig,Daniel Craig,cast,14,0,16,0.166942,0.185829,0.002341
Colm Meaney,Colm Meaney,cast,6,0,18,0.143494,0.155813,0.000049
Kenneth Cranham,Kenneth Cranham,cast,4,0,18,0.142542,0.153948,0.000009
Sienna Miller,Sienna Miller,cast,8,0,18,0.144106,0.156422,0.000058
Jamie Foreman,Jamie Foreman,cast,4,0,18,0.143793,0.155492,0.000009
Marcel Iures,Marcel Iures,cast,4,0,18,0.142829,0.154494,0.000018
Tamer Hassan,Tamer Hassan,cast,2,0,18,0.140705,0.151585,0
Tottaa Pataaka Item Maal,Tottaa Pataaka Item Maal,movie,6,0,23,0.113165,0.122374,0.000047
Aditya Kripalani,Aditya Kripalani,director,13,0,23,0.115388,0.126462,0.00028
Chitrangada Chakraborty,Chitrangada Chakraborty,cast,3,0,24,0.103452,0.110976,0
Vinay Sharma,Vinay Sharma,cast,4,0,24,0.103562,0.111238,0.000006
Sonal Joshi,Sonal Joshi,cast,2,0,24,0.103451,0.11096,0
Kritika Pande,Kritika Pande,cast,3,0,24,0.103452,0.110976,0
Wave of Cinema: Filosofi Kopi,Wave of Cinema: Filosofi Kopi,movie,9,0,23,0.094502,0.099789,0.00006
Adriano Rudiman,Adriano Rudiman,director,27,0,23,0.097972,0.104165,0.000736
Maliq & D'Essentials,Maliq & D'Essentials,cast,2,0,24,0.08923,0.093428,0
Fourtwnty,Fourtwnty,cast,2,0,24,0.08923,0.093428,0
Gede Robi,Gede Robi,cast,2,0,24,0.08923,0.093428,0
Nadin Amizah,Nadin Amizah,cast,2,0,24,0.08923,0.093428,0
Ananda Badudu,Ananda Badudu,cast,2,0,24,0.08923,0.093428,0
Leanna Rachel,Leanna Rachel,cast,2,0,24,0.08923,0.093428,0
Rio Dewanto,Rio Dewanto,cast,13,0,22,0.10434,0.111743,0.00052
Chicco Jerikho,Chicco Jerikho,cast,10,0,23,0.095366,0.100771,0.000086
Dance of the Forty One,Dance of the Forty One,movie,6,0,21,0.111878,0.118037,0.000317
David Pablos,David Pablos,director,18,0,21,0.111883,0.118228,0.000927
Alfonso Herrera,Alfonso Herrera,cast,6,0,20,0.125512,0.133589,0.001427
Emiliano Zurita,Emiliano Zurita,cast,2,0,22,0.100625,0.104998,0
Fernando Becerril,Fernando Becerril,cast,11,0,22,0.10927,0.115304,0.000411
Paulina Álvarez Muñoz,Paulina Álvarez Muñoz,cast,2,0,22,0.100625,0.104998,0
Oxygen,Oxygen,movie,4,0,19,0.143789,0.155494,0.000013
Alexandre Aja,Alexandre Aja,director,14,0,19,0.149537,0.164421,0.000256
Mélanie Laurent,Mélanie Laurent,cast,12,0,19,0.162567,0.179796,0.001133
Mathieu Amalric,Mathieu Amalric,cast,6,0,18,0.145478,0.158357,0.000051
Malik Zidi,Malik Zidi,cast,2,0,20,0.130086,0.139453,0
Dear Affy,Dear Affy,movie,13,0,21,0.113675,0.122306,0.000284
Samuel Olatunji,Samuel Olatunji,director,13,0,21,0.113675,0.122306,0.000284
Enyinna Nwigwe,Enyinna Nwigwe,cast,14,0,22,0.116966,0.126424,0.000192
Timini Egbuson,Timini Egbuson,cast,4,0,22,0.105633,0.111774,0.000006
Bimbo Akintola,Bimbo Akintola,cast,6,0,20,0.12625,0.135666,0.001583
Faithia Williams,Faithia Williams,cast,2,0,22,0.102073,0.107791,0
Odunlade Adekola,Odunlade Adekola,cast,22,0,22,0.107821,0.11646,0.000549
Teni Entertainer,Teni Entertainer,cast,2,0,22,0.102073,0.107791,0
Bianca Ugo,Bianca Ugo,cast,2,0,22,0.102073,0.107791,0
Illegal Woman,Illegal Woman,movie,11,0,1,1,1,0
Ramon Térmens,Ramon Térmens,director,11,0,1,1,1,0
Daniel Faraldo,Daniel Faraldo,cast,2,0,2,0.55,0.590909,0
Isak Férriz,Isak Férriz,cast,2,0,2,0.55,0.590909,0
Yolanda Sey,Yolanda Sey,cast,2,0,2,0.55,0.590909,0
Raquel Camón,Raquel Camón,cast,2,0,2,0.55,0.590909,0
Adeline Flaun,Adeline Flaun,cast,2,0,2,0.55,0.590909,0
Klaudia Dudová,Klaudia Dudová,cast,2,0,2,0.55,0.590909,0
Boris Ruiz,Boris Ruiz,cast,2,0,2,0.55,0.590909,0
Àngels Bassas,Àngels Bassas,cast,2,0,2,0.55,0.590909,0
Ahmad Alhamsho,Ahmad Alhamsho,cast,2,0,2,0.55,0.590909,0
Abdel Aziz El Mountassir,Abdel Aziz El Mountassir,cast,2,0,2,0.55,0.590909,0
Deadly Switch,Deadly Switch,movie,9,0,20,0.127129,0.13539,0.000154
Svetlana Cvetko,Svetlana Cvetko,director,9,0,20,0.127129,0.13539,0.000154
Danika Yarosh,Danika Yarosh,cast,2,0,21,0.112791,0.118418,0
Hayley McLaughlin,Hayley McLaughlin,cast,2,0,21,0.112791,0.118418,0
Bryce Durfee,Bryce Durfee,cast,2,0,21,0.112791,0.118418,0
Matt Passmore,Matt Passmore,cast,2,0,21,0.112791,0.118418,0
Heather Mazur,Heather Mazur,cast,2,0,21,0.112791,0.118418,0
Ashlyn Pearce,Ashlyn Pearce,cast,2,0,21,0.112791,0.118418,0
Nayattu,Nayattu,movie,9,0,21,0.110262,0.116776,0.000223
Martin Prakkat,Martin Prakkat,director,9,0,21,0.110262,0.116776,0.000223
Kunchacko Boban,Kunchacko Boban,cast,2,0,22,0.099313,0.103886,0
Nimisha Sajayan,Nimisha Sajayan,cast,6,0,22,0.099914,0.105125,0.000053
Jaffer Idukki,Jaffer Idukki,cast,6,0,22,0.100962,0.106563,0.000077
Yama Gilgamesh,Yama Gilgamesh,cast,2,0,22,0.099313,0.103886,0
Anil Nedumangad,Anil Nedumangad,cast,4,0,22,0.099407,0.104261,0.000049
Dineesh P,Dineesh P,cast,2,0,22,0.099313,0.103886,0
Vinod Sagar,Vinod Sagar,cast,2,0,22,0.099313,0.103886,0
Sleepless,Sleepless,movie,11,0,19,0.150086,0.165698,0.000145
Baran bo Odar,Baran bo Odar,director,21,0,19,0.15098,0.166814,0.001512
Michelle Monaghan,Michelle Monaghan,cast,7,0,18,0.154128,0.170335,0.000211
Dermot Mulroney,Dermot Mulroney,cast,22,0,18,0.157127,0.174865,0.001714
T.I.,T.I.,cast,12,0,18,0.156239,0.173534,0.000687
David Harbour,David Harbour,cast,14,0,18,0.154344,0.170577,0.00075
Octavius J. Johnson,Octavius J. Johnson,cast,4,0,20,0.133082,0.143689,0.000027
Tim Connolly,Tim Connolly,cast,2,0,20,0.131177,0.141069,0
Drew Sheer,Drew Sheer,cast,2,0,20,0.131177,0.141069,0
Super Me,Super Me,movie,8,0,21,0.116719,0.123418,0.00013
Zhang Chong,Zhang Chong,director,8,0,21,0.116719,0.123418,0.00013
Darren Wang,Darren Wang,cast,9,0,20,0.125993,0.13442,0.000502
Song Jia,Song Jia,cast,2,0,22,0.10452,0.1092,0
Cao Bingkun,Cao Bingkun,cast,2,0,22,0.10452,0.1092,0
Wu Gang,Wu Gang,cast,6,0,21,0.126327,0.134988,0.000253
